43
50
1949
Year	Mnth	Day	Hr	dayl(s)	PRCP(mm/day)	PET(mm/day)	Flag
1956	11	14	12	35000	0	2.0526	-1
1956	11	15	12	35000	0.0295	1.2402	-1
1956	11	16	12	35000	0.6674	0.9457	-1
1956	11	17	12	35000	1.0076	1.2929	1
1956	11	18	12	35000	0	2.7223	0
1956	11	19	12	35000	0	1.7735	-1
1956	11	20	12	35000	0	2.0588	-1
1956	11	21	12	35000	6.816	1.8697	-1
1956	11	22	12	35000	0	3.2122	-1
1956	11	23	12	35000	0	2.4216	1
1956	11	24	12	35000	0	2.5673	0
1956	11	25	12	35000	0	2.8587	-1
1956	11	26	12	35000	0	2.0898	1
1956	11	27	12	35000	0	1.9441	-1
1956	11	28	12	35000	0	1.7704	-1
1956	11	29	12	35000	0	0.9798	1
1956	11	30	12	35000	0	1.9689	0
1956	12	1	12	35000	0	2.0991	-1
1956	12	2	12	35000	0	2.158	-1
1956	12	3	12	35000	0	1.7084	1
1956	12	4	12	35000	0	0.9984	0
1956	12	5	12	35000	0	0.9798	-1
1956	12	6	12	35000	0	1.5813	0
1956	12	7	12	35000	0	2.1487	1
1956	12	8	12	35000	0	0.8341	0
1956	12	9	12	35000	0	0.9054	-1
1956	12	10	12	35000	0	1.3643	-1
1956	12	11	12	35000	1.2842	0.7782	-1
1956	12	12	12	35000	0.202	0.9736	-1
1956	12	13	12	35000	25.021	0.2604	-1
1956	12	14	12	35000	0.1839	0.1674	1
1956	12	15	12	35000	0.063	1.1596	1
1956	12	16	12	35000	0	1.9968	1
1956	12	17	12	35000	4.1898	1.4356	0
1956	12	18	12	35000	0.4389	0.6697	-1
1956	12	19	12	35000	7.9362	0.2729	1
1956	12	20	12	35000	5.8805	0.3504	-1
1956	12	21	12	35000	26.6	0.307	1
1956	12	22	12	35000	40.953	0.5674	0
1956	12	23	12	35000	3.8008	0.3535	-1
1956	12	24	12	35000	0	1.7735	-1
1956	12	25	12	35000	0	1.8169	-1
1956	12	26	12	35000	0	1.8231	0
1956	12	27	12	35000	0	2.3937	0
1956	12	28	12	35000	0	2.9828	-1
1956	12	29	12	35000	0	2.4929	1
1956	12	30	12	35000	0	2.3409	-1
1956	12	31	12	35000	0	2.1239	1
1957	1	1	12	35000	0	1.3891	-1
1957	1	2	12	35000	0	1.6774	1
1957	1	3	12	35000	0.0046	1.2247	0
1957	1	4	12	35000	8.3095	0.9116	0
1957	1	5	12	35000	1.831	1.1007	-1
1957	1	6	12	35000	0.6025	0.1612	-1
1957	1	7	12	35000	0	0.9705	1
1957	1	8	12	35000	0	0.9054	-1
1957	1	9	12	35000	0	1.6805	0
1957	1	10	12	35000	0.0924	1.9193	-1
1957	1	11	12	35000	0	1.7177	0
1957	1	12	12	35000	0	0.7565	-1
1957	1	13	12	35000	0	0.8682	1
1957	1	14	12	35000	0.1092	0.6418	-1
1957	1	15	12	35000	0	0.4806	1
1957	1	16	12	35000	0	0.3318	0
1957	1	17	12	35000	0	1.1472	-1
1957	1	18	12	35000	0	1.6619	-1
1957	1	19	12	35000	0	1.9348	0
1957	1	20	12	35000	1.8346	0.5736	0
1957	1	21	12	35000	3.9729	0.7503	1
1957	1	22	12	35000	7.5095	0.7875	0
1957	1	23	12	35000	0	0.7906	0
1957	1	24	12	35000	8.058	0.555	0
1957	1	25	12	35000	19.385	0.1798	-1
1957	1	26	12	35000	2.2901	0.431	-1
1957	1	27	12	35000	0.0378	1.4046	1
1957	1	28	12	35000	0.1343	1.1286	0
1957	1	29	12	35000	1.748	1.0945	0
1957	1	30	12	35000	6.1527	1.386	0
1957	1	31	12	35000	0.7394	2.0278	-1
1957	2	1	12	35000	12.122	1.6619	0
1957	2	2	12	35000	13.153	0.2977	-1
1957	2	3	12	35000	2.0685	1.8324	-1
1957	2	4	12	35000	0	2.0247	1
1957	2	5	12	35000	0.3317	1.0108	-1
1957	2	6	12	35000	0.3527	0.9333	-1
1957	2	7	12	35000	0.0189	2.0805	0
1957	2	8	12	35000	0	2.1115	1
1957	2	9	12	35000	0	1.8541	1
1957	2	10	12	35000	2.864	1.9906	-1
1957	2	11	12	35000	1.2818	2.0092	0
1957	2	12	12	35000	0	0.8527	-1
1957	2	13	12	35000	0	3.0479	-1
1957	2	14	12	35000	0	2.6572	0
1957	2	15	12	35000	4.4996	1.8448	1
1957	2	16	12	35000	0.3201	0.9333	-1
1957	2	17	12	35000	0	1.6092	1
1957	2	18	12	35000	7.2074	0.9426	0
1957	2	19	12	35000	0.0048	0.5891	-1
1957	2	20	12	35000	0	1.3115	-1
1957	2	21	12	35000	0	2.7347	1
1957	2	22	12	35000	0	2.2045	-1
1957	2	23	12	35000	0	0.4806	1
1957	2	24	12	35000	0.2797	0.8527	-1
1957	2	25	12	35000	16.703	1.1627	-1
1957	2	26	12	35000	0.1947	2.2634	0
1957	2	27	12	35000	0.1517	0.7441	0
1957	2	28	12	35000	0	2.2975	-1
1957	3	1	12	35000	0	3.3486	1
1957	3	2	12	35000	9.2136	2.927	-1
1957	3	3	12	35000	1.9348	0.6077	0
1957	3	4	12	35000	0.418	1.5317	1
1957	3	5	12	35000	0.7704	0.648	0
1957	3	6	12	35000	0	2.9177	-1
1957	3	7	12	35000	3.3201	0.8093	-1
1957	3	8	12	35000	0.0029	3.0045	1
1957	3	9	12	35000	0	3.6773	-1
1957	3	10	12	35000	0	2.0836	0
1957	3	11	12	35000	10.862	1.2836	-1
1957	3	12	12	35000	2.1169	0.431	0
1957	3	13	12	35000	4.0027	0.8589	0
1957	3	14	12	35000	0.0529	2.1642	-1
1957	3	15	12	35000	0	4.9764	0
1957	3	16	12	35000	0	3.0014	0
1957	3	17	12	35000	0.8444	1.1286	-1
1957	3	18	12	35000	8.3102	1.2557	-1
1957	3	19	12	35000	0	1.8262	-1
1957	3	20	12	35000	0	1.6309	1
1957	3	21	12	35000	32.056	1.417	-1
1957	3	22	12	35000	0	3.1688	0
1957	3	23	12	35000	17.255	1.0728	1
1957	3	24	12	35000	4.2662	1.7239	0
1957	3	25	12	35000	0	3.9874	0
1957	3	26	12	35000	0.084	3.5843	1
1957	3	27	12	35000	0	3.8571	-1
1957	3	28	12	35000	0	0.831	0
1957	3	29	12	35000	0	4.0432	1
1957	3	30	12	35000	0	2.1146	1
1957	3	31	12	35000	55.159	2.2076	-1
1957	4	1	12	35000	0.5925	5.2586	1
1957	4	2	12	35000	0.084	2.5394	-1
1957	4	3	12	35000	1.2342	2.3068	-1
1957	4	4	12	35000	68.219	0.986	0
1957	4	5	12	35000	0	5.1222	1
1957	4	6	12	35000	0	2.375	1
1957	4	7	12	35000	0	1.2433	0
1957	4	8	12	35000	1.2511	1.7487	0
1957	4	9	12	35000	0	4.5455	0
1957	4	10	12	35000	0	1.5627	1
1957	4	11	12	35000	0.021	2.7967	-1
1957	4	12	12	35000	0	3.9408	0
1957	4	13	12	35000	1.0138	2.8835	-1
1957	4	14	12	35000	0.3843	3.0076	1
1957	4	15	12	35000	0	5.457	-1
1957	4	16	12	35000	4.7111	0.9054	-1
1957	4	17	12	35000	12.485	2.4681	-1
1957	4	18	12	35000	4.2361	3.9532	-1
1957	4	19	12	35000	0	3.9284	1
1957	4	20	12	35000	7.3655	1.9813	1
1957	4	21	12	35000	3.9658	2.837	-1
1957	4	22	12	35000	0	1.9348	-1
1957	4	23	12	35000	0	3.5223	-1
1957	4	24	12	35000	0	2.7223	-1
1957	4	25	12	35000	0	3.2029	0
1957	4	26	12	35000	0	2.989	1
1957	4	27	12	35000	0	3.4354	0
1957	4	28	12	35000	1.8557	2.5363	-1
1957	4	29	12	35000	0	3.0448	-1
1957	4	30	12	35000	13.638	1.4201	-1
1957	5	1	12	35000	16.772	1.3488	-1
1957	5	2	12	35000	20.584	2.927	0
1957	5	3	12	35000	16.478	2.775	-1
1957	5	4	12	35000	0	3.5099	-1
1957	5	5	12	35000	0	4.8772	1
1957	5	6	12	35000	0	4.3966	-1
1957	5	7	12	35000	0	3.4323	-1
1957	5	8	12	35000	0.0336	3.9222	1
1957	5	9	12	35000	6.9889	1.4511	-1
1957	5	10	12	35000	1.5043	1.7177	-1
1957	5	11	12	35000	0	3.9905	1
1957	5	12	12	35000	0	3.6587	-1
1957	5	13	12	35000	4.0767	3.8912	-1
1957	5	14	12	35000	0.2351	4.0494	0
1957	5	15	12	35000	0.4618	3.5471	1
1957	5	16	12	35000	0	4.4369	1
1957	5	17	12	35000	0.5731	5.7206	0
1957	5	18	12	35000	0.126	4.8927	-1
1957	5	19	12	35000	14.262	4.1982	-1
1957	5	20	12	35000	0	5.0291	-1
1957	5	21	12	35000	0	5.7237	-1
1957	5	22	12	35000	0	5.1532	-1
1957	5	23	12	35000	5.9761	3.4261	-1
1957	5	24	12	35000	24.168	3.5378	1
1957	5	25	12	35000	0.5668	4.4338	1
1957	5	26	12	35000	4.9415	2.5518	-1
1957	5	27	12	35000	0	4.7067	-1
1957	5	28	12	35000	0	2.6107	0
1957	5	29	12	35000	0	6.4182	1
1957	5	30	12	35000	0	5.6648	1
1957	5	31	12	35000	0	4.6602	-1
1957	6	1	12	35000	4.2781	1.5596	-1
1957	6	2	12	35000	1.5273	1.9317	-1
1957	6	3	12	35000	2.9793	1.2836	1
1957	6	4	12	35000	6.7125	2.7719	0
1957	6	5	12	35000	0.5558	2.4278	-1
1957	6	6	12	35000	0.2519	1.8976	-1
1957	6	7	12	35000	0.0047	2.096	0
1957	6	8	12	35000	0.3134	3.7579	-1
1957	6	9	12	35000	0.5778	4.4772	-1
1957	6	10	12	35000	0.249	5.3485	0
1957	6	11	12	35000	0	5.5252	-1
1957	6	12	12	35000	0	5.8973	-1
1957	6	13	12	35000	0.0504	5.4756	-1
1957	6	14	12	35000	0	5.8787	-1
1957	6	15	12	35000	2.8502	4.4338	1
1957	6	16	12	35000	0	6.102	1
1957	6	17	12	35000	0	4.2323	-1
1957	6	18	12	35000	0.3601	3.7362	0
1957	6	19	12	35000	8.976	5.8074	0
1957	6	20	12	35000	6.8516	5.1005	-1
1957	6	21	12	35000	4.2319	2.8277	1
1957	6	22	12	35000	15.882	3.8199	-1
1957	6	23	12	35000	3.3335	4.0029	1
1957	6	24	12	35000	0	2.7068	-1
1957	6	25	12	35000	0	1.9348	1
1957	6	26	12	35000	2.7919	2.1022	0
1957	6	27	12	35000	24.94	2.2417	-1
1957	6	28	12	35000	84.032	3.9905	-1
1957	6	29	12	35000	0	5.0074	-1
1957	6	30	12	35000	0	4.2726	-1
1957	7	1	12	35000	0	5.5687	0
1957	7	2	12	35000	1.1314	5.5655	0
1957	7	3	12	35000	0	2.8928	-1
1957	7	4	12	35000	0	3.5502	-1
1957	7	5	12	35000	1.9984	6.4089	0
1957	7	6	12	35000	0	8.1173	1
1957	7	7	12	35000	0	8.0863	-1
1957	7	8	12	35000	0	6.2136	-1
1957	7	9	12	35000	0	6.0027	-1
1957	7	10	12	35000	0.4996	6.0213	-1
1957	7	11	12	35000	0	5.5966	0
1957	7	12	12	35000	0	8.1483	-1
1957	7	13	12	35000	0	7.1313	0
1957	7	14	12	35000	1.207	5.4756	-1
1957	7	15	12	35000	6.4885	5.6524	0
1957	7	16	12	35000	4.1291	4.3253	-1
1957	7	17	12	35000	5.1556	4.6664	0
1957	7	18	12	35000	3.4678	3.4323	-1
1957	7	19	12	35000	3.4804	3.5967	-1
1957	7	20	12	35000	2.353	2.0588	1
1957	7	21	12	35000	5.4643	1.6278	0
1957	7	22	12	35000	0	2.527	-1
1957	7	23	12	35000	15.525	3.2711	-1
1957	7	24	12	35000	4.8516	3.5347	-1
1957	7	25	12	35000	0.9363	4.1982	1
1957	7	26	12	35000	0	5.364	0
1957	7	27	12	35000	0	5.4508	1
1957	7	28	12	35000	0	5.3051	1
1957	7	29	12	35000	4.4291	6.381	0
1957	7	30	12	35000	6.0415	3.1967	1
1957	7	31	12	35000	15.58	1.6526	-1
1957	8	1	12	35000	9.3372	1.727	-1
1957	8	2	12	35000	10.118	1.4077	1
1957	8	3	12	35000	0.1637	2.6572	1
1957	8	4	12	35000	6.7635	4.4772	0
1957	8	5	12	35000	0	3.9687	-1
1957	8	6	12	35000	0	7.2678	-1
1957	8	7	12	35000	0	5.0385	-1
1957	8	8	12	35000	0	4.2726	1
1957	8	9	12	35000	0.084	1.3705	1
1957	8	10	12	35000	0	3.6866	1
1957	8	11	12	35000	0	3.7424	-1
1957	8	12	12	35000	0	3.4944	1
1957	8	13	12	35000	0	2.5146	0
1957	8	14	12	35000	0	4.2168	1
1957	8	15	12	35000	0.0336	4.7718	-1
1957	8	16	12	35000	0	5.0912	0
1957	8	17	12	35000	3.1313	4.7191	1
1957	8	18	12	35000	0.2191	2.8773	1
1957	8	19	12	35000	0	5.1005	-1
1957	8	20	12	35000	0	6.9546	0
1957	8	21	12	35000	0	6.8647	-1
1957	8	22	12	35000	0	6.5763	-1
1957	8	23	12	35000	0	6.9422	-1
1957	8	24	12	35000	0	6.688	0
1957	8	25	12	35000	0	5.3485	-1
1957	8	26	12	35000	0	5.9469	-1
1957	8	27	12	35000	0	6.2539	1
1957	8	28	12	35000	0	5.5749	1
1957	8	29	12	35000	0	3.1502	-1
1957	8	30	12	35000	2.6198	1.9441	0
1957	8	31	12	35000	7.8593	2.0929	-1
1957	9	1	12	35000	0	2.5952	-1
1957	9	2	12	35000	0	3.7982	1
1957	9	3	12	35000	0	2.4898	1
1957	9	4	12	35000	4.9037	1.4945	0
1957	9	5	12	35000	0.0336	2.9239	-1
1957	9	6	12	35000	0	4.8338	1
1957	9	7	12	35000	3.6148	3.9998	1
1957	9	8	12	35000	1.0495	3.3858	-1
1957	9	9	12	35000	0	2.7285	1
1957	9	10	12	35000	2.6869	4.6974	0
1957	9	11	12	35000	3.4048	1.1317	-1
1957	9	12	12	35000	42.868	1.9627	0
1957	9	13	12	35000	2.6527	1.5131	-1
1957	9	14	12	35000	6.2261	1.4945	-1
1957	9	15	12	35000	5.3114	0.6325	0
1957	9	16	12	35000	0.0373	1.4356	1
1957	9	17	12	35000	6.5997	0.7038	1
1957	9	18	12	35000	108.4	1.1627	1
1957	9	19	12	35000	2.0834	2.6913	0
1957	9	20	12	35000	2.9724	1.8541	-1
1957	9	21	12	35000	0	3.4416	-1
1957	9	22	12	35000	6.3963	2.5828	1
1957	9	23	12	35000	0.0062	0.8496	0
1957	9	24	12	35000	0	2.9052	0
1957	9	25	12	35000	0	1.1782	0
1957	9	26	12	35000	54.337	0.5488	-1
1957	9	27	12	35000	51.563	0.8186	-1
1957	9	28	12	35000	2.7738	0.7844	0
1957	9	29	12	35000	0.6717	0.9271	-1
1957	9	30	12	35000	3.6946	0.617	1
1957	10	1	12	35000	0	1.3239	-1
1957	10	2	12	35000	43.731	1.6371	1
1957	10	3	12	35000	0.9609	3.5564	1
1957	10	4	12	35000	0.0286	4.285	-1
1957	10	5	12	35000	0.7557	3.8757	1
1957	10	6	12	35000	0	3.9936	-1
1957	10	7	12	35000	0	4.1176	1
1957	10	8	12	35000	0	4.4245	1
1957	10	9	12	35000	0	4.4152	0
1957	10	10	12	35000	0	3.7827	1
1957	10	11	12	35000	0	4.6788	-1
1957	10	12	12	35000	0	4.378	-1
1957	10	13	12	35000	0	1.6247	0
1957	10	14	12	35000	0	0.9364	-1
1957	10	15	12	35000	1.0961	0.6883	-1
1957	10	16	12	35000	21.9	1.0077	-1
1957	10	17	12	35000	0	3.482	-1
1957	10	18	12	35000	0	4.5672	1
1957	10	19	12	35000	0	4.161	-1
1957	10	20	12	35000	0	2.1301	-1
1957	10	21	12	35000	0	1.3891	-1
1957	10	22	12	35000	5.4842	0.8713	-1
1957	10	23	12	35000	10.518	0.8992	-1
1957	10	24	12	35000	0	2.8339	-1
1957	10	25	12	35000	0	1.0325	0
1957	10	26	12	35000	0	1.3395	-1
1957	10	27	12	35000	0	2.9673	1
1957	10	28	12	35000	0	2.3161	-1
1957	10	29	12	35000	0.0278	2.5983	1
1957	10	30	12	35000	2.3464	0.6635	0
1957	10	31	12	35000	0	2.1859	-1
1957	11	1	12	35000	0	1.5379	-1
1957	11	2	12	35000	0	1.9224	-1
1957	11	3	12	35000	0	2.0371	1
1957	11	4	12	35000	0	2.5921	-1
1957	11	5	12	35000	2.8837	1.2278	1
1957	11	6	12	35000	0.5473	0.9674	0
1957	11	7	12	35000	4.9761	0.893	-1
1957	11	8	12	35000	23.92	0.8899	1
1957	11	9	12	35000	0	3.0138	-1
1957	11	10	12	35000	0	1.6278	0
1957	11	11	12	35000	0	2.0185	-1
1957	11	12	12	35000	0.2078	0.6604	0
1957	11	13	12	35000	65.042	0.4093	1
1957	11	14	12	35000	0.8932	2.5053	1
1957	11	15	12	35000	1.0076	1.1131	-1
1957	11	16	12	35000	1.0244	1.4201	-1
1957	11	17	12	35000	2.098	1.1534	-1
1957	11	18	12	35000	22.24	0.6573	1
1957	11	19	12	35000	0	2.4247	-1
1957	11	20	12	35000	0	2.5053	-1
1957	11	21	12	35000	1.5211	1.6247	1
1957	11	22	12	35000	31.468	0.586	0
1957	11	23	12	35000	0.1844	0.2356	-1
1957	11	24	12	35000	12.267	0.1643	-1
1957	11	25	12	35000	0.0017	0.7131	-1
1957	11	26	12	35000	0	1.8448	1
1957	11	27	12	35000	0	0.7751	0
1957	11	28	12	35000	4.8805	0.6511	1
1957	11	29	12	35000	4.3285	0.7844	0
1957	11	30	12	35000	0	2.9983	1
1957	12	1	12	35000	0	1.8728	-1
1957	12	2	12	35000	0	1.8293	1
1957	12	3	12	35000	3.3884	0.4124	0
1957	12	4	12	35000	1.0346	2.158	1
1957	12	5	12	35000	0	1.7828	1
1957	12	6	12	35000	0	1.5069	-1
1957	12	7	12	35000	18.376	0.2232	0
1957	12	8	12	35000	0	1.417	-1
1957	12	9	12	35000	0	1.3333	-1
1957	12	10	12	35000	0	2.0371	-1
1957	12	11	12	35000	0	2.3719	1
1957	12	12	12	35000	0	1.4976	-1
1957	12	13	12	35000	0	1.5689	-1
1957	12	14	12	35000	2.3595	0.7193	0
1957	12	15	12	35000	0	1.0387	-1
1957	12	16	12	35000	0	0.7379	-1
1957	12	17	12	35000	0	1.4015	-1
1957	12	18	12	35000	0	0.6635	1
1957	12	19	12	35000	19.183	0.4868	0
1957	12	20	12	35000	0.0436	2.6975	1
1957	12	21	12	35000	0	1.9317	1
1957	12	22	12	35000	0	0.9767	1
1957	12	23	12	35000	0	1.6557	-1
1957	12	24	12	35000	0	0.9581	-1
1957	12	25	12	35000	13.074	0.5612	-1
1957	12	26	12	35000	0	2.1859	-1
1957	12	27	12	35000	13.341	0.7441	-1
1957	12	28	12	35000	4.4933	1.2309	-1
1957	12	29	12	35000	0	1.7673	1
1957	12	30	12	35000	0	1.1627	-1
1957	12	31	12	35000	2.5547	1.1441	-1
1958	1	1	12	35000	0	1.3891	-1
1958	1	2	12	35000	0	1.4139	0
1958	1	3	12	35000	0	1.6557	-1
1958	1	4	12	35000	0	1.048	-1
1958	1	5	12	35000	0	1.2464	0
1958	1	6	12	35000	2.8255	0.2884	-1
1958	1	7	12	35000	0	1.6216	1
1958	1	8	12	35000	0	1.5813	-1
1958	1	9	12	35000	0	0.7658	-1
1958	1	10	12	35000	0	0.9922	1
1958	1	11	12	35000	0	1.0883	-1
1958	1	12	12	35000	9.4487	0.3318	-1
1958	1	13	12	35000	2.6971	0.8434	-1
1958	1	14	12	35000	0	1.141	-1
1958	1	15	12	35000	11.302	0.9395	-1
1958	1	16	12	35000	0	1.8697	-1
1958	1	17	12	35000	0	1.3519	-1
1958	1	18	12	35000	0	1.2216	0
1958	1	19	12	35000	0	0.679	-1
1958	1	20	12	35000	30.483	0.431	1
1958	1	21	12	35000	0.1504	1.2433	0
1958	1	22	12	35000	0	0.8496	-1
1958	1	23	12	35000	18.41	0.5302	-1
1958	1	24	12	35000	5.9465	1.1658	0
1958	1	25	12	35000	7.2106	1.0511	-1
1958	1	26	12	35000	0	2.7378	-1
1958	1	27	12	35000	0	1.696	0
1958	1	28	12	35000	0	1.3115	-1
1958	1	29	12	35000	0	0.8	-1
1958	1	30	12	35000	0.6928	1.8728	0
1958	1	31	12	35000	0.571	1.7611	-1
1958	2	1	12	35000	0	3.2277	1
1958	2	2	12	35000	0	2.9239	1
1958	2	3	12	35000	0	2.5394	0
1958	2	4	12	35000	0	2.3533	-1
1958	2	5	12	35000	14.855	0.7627	-1
1958	2	6	12	35000	30.018	1.1255	0
1958	2	7	12	35000	0	2.0774	-1
1958	2	8	12	35000	0	2.5084	-1
1958	2	9	12	35000	0	1.3457	-1
1958	2	10	12	35000	16.831	0.5953	0
1958	2	11	12	35000	0	1.296	-1
1958	2	12	12	35000	0	0.462	-1
1958	2	13	12	35000	0	1.8231	-1
1958	2	14	12	35000	13.582	0.4279	1
1958	2	15	12	35000	0.2471	0.9426	-1
1958	2	16	12	35000	0	2.2262	0
1958	2	17	12	35000	0	1.0046	1
1958	2	18	12	35000	0	2.0278	-1
1958	2	19	12	35000	0	1.1999	-1
1958	2	20	12	35000	0	2.7378	-1
1958	2	21	12	35000	0	1.6991	0
1958	2	22	12	35000	0	0.555	-1
1958	2	23	12	35000	1.3111	0.3814	1
1958	2	24	12	35000	0.0113	0.8992	0
1958	2	25	12	35000	0	0.3721	-1
1958	2	26	12	35000	15.194	0.9953	1
1958	2	27	12	35000	0	4.4307	0
1958	2	28	12	35000	0	4.2943	-1
1958	3	1	12	35000	0	2.9208	-1
1958	3	2	12	35000	0	4.1424	0
1958	3	3	12	35000	0	3.7827	0
1958	3	4	12	35000	0	2.6262	1
1958	3	5	12	35000	6.7361	0.8093	-1
1958	3	6	12	35000	23.732	0.3659	-1
1958	3	7	12	35000	26.892	1.51	1
1958	3	8	12	35000	21.628	0.5302	-1
1958	3	9	12	35000	0	3.7827	-1
1958	3	10	12	35000	0	3.4789	0
1958	3	11	12	35000	0	3.4199	1
1958	3	12	12	35000	15.123	0.8341	1
1958	3	13	12	35000	0.0033	1.2247	-1
1958	3	14	12	35000	0	3.1099	-1
1958	3	15	12	35000	0	3.5161	1
1958	3	16	12	35000	0	2.6975	0
1958	3	17	12	35000	39.227	0.8341	0
1958	3	18	12	35000	0	0.955	-1
1958	3	19	12	35000	0	4.037	-1
1958	3	20	12	35000	0	4.2354	0
1958	3	21	12	35000	0	3.637	-1
1958	3	22	12	35000	0	3.4261	1
1958	3	23	12	35000	34.19	0.6945	-1
1958	3	24	12	35000	1.3658	0.9829	0
1958	3	25	12	35000	0	0.71	0
1958	3	26	12	35000	0	0.9643	1
1958	3	27	12	35000	0	0.7441	1
1958	3	28	12	35000	0	3.2184	-1
1958	3	29	12	35000	9.9589	2.3409	1
1958	3	30	12	35000	0.3123	2.9921	0
1958	3	31	12	35000	0	4.068	0
1958	4	1	12	35000	0	1.296	-1
1958	4	2	12	35000	0	1.6371	-1
1958	4	3	12	35000	0	2.558	0
1958	4	4	12	35000	0.0378	3.33	-1
1958	4	5	12	35000	0	2.0805	-1
1958	4	6	12	35000	0	4.6695	-1
1958	4	7	12	35000	0	5.9438	-1
1958	4	8	12	35000	0	2.8649	-1
1958	4	9	12	35000	23.634	0.555	-1
1958	4	10	12	35000	0.0151	2.189	-1
1958	4	11	12	35000	0	4.5827	1
1958	4	12	12	35000	0	1.9379	0
1958	4	13	12	35000	0	2.8618	1
1958	4	14	12	35000	10.022	0.6201	1
1958	4	15	12	35000	11.385	4.2695	-1
1958	4	16	12	35000	0	3.9998	0
1958	4	17	12	35000	0	2.1456	1
1958	4	18	12	35000	0	1.9596	1
1958	4	19	12	35000	0	3.9284	-1
1958	4	20	12	35000	21.399	2.9332	0
1958	4	21	12	35000	0.6697	3.2339	0
1958	4	22	12	35000	0.063	5.2896	1
1958	4	23	12	35000	0	3.6432	0
1958	4	24	12	35000	0	3.8323	-1
1958	4	25	12	35000	3.2516	2.3223	0
1958	4	26	12	35000	2.603	3.0107	-1
1958	4	27	12	35000	26.163	3.4603	-1
1958	4	28	12	35000	3.5218	3.3455	-1
1958	4	29	12	35000	28.086	2.9766	-1
1958	4	30	12	35000	9.7949	2.9456	1
1958	5	1	12	35000	0.7557	2.7285	-1
1958	5	2	12	35000	0	3.2711	-1
1958	5	3	12	35000	8.3127	2.1952	-1
1958	5	4	12	35000	36.263	1.7487	-1
1958	5	5	12	35000	0.0028	4.3594	-1
1958	5	6	12	35000	0	5.0105	0
1958	5	7	12	35000	0	6.1671	-1
1958	5	8	12	35000	0	3.423	-1
1958	5	9	12	35000	0	2.6696	-1
1958	5	10	12	35000	5.0228	1.3146	-1
1958	5	11	12	35000	6.6403	2.8308	1
1958	5	12	12	35000	0	5.6555	1
1958	5	13	12	35000	0.7389	4.8431	1
1958	5	14	12	35000	0	4.8865	-1
1958	5	15	12	35000	0	2.6851	0
1958	5	16	12	35000	0	2.5735	-1
1958	5	17	12	35000	1.4274	1.0077	1
1958	5	18	12	35000	11.191	0.893	-1
1958	5	19	12	35000	5.514	2.6231	0
1958	5	20	12	35000	0.0131	2.0216	0
1958	5	21	12	35000	0	2.5611	-1
1958	5	22	12	35000	0	1.1286	0
1958	5	23	12	35000	2.3469	2.7192	1
1958	5	24	12	35000	0	2.9145	-1
1958	5	25	12	35000	7.8173	5.3423	-1
1958	5	26	12	35000	0	6.657	1
1958	5	27	12	35000	0	6.4802	0
1958	5	28	12	35000	0	5.1594	-1
1958	5	29	12	35000	0	5.2834	-1
1958	5	30	12	35000	0	5.5407	-1
1958	5	31	12	35000	0	5.5283	1
1958	6	1	12	35000	0	6.0058	1
1958	6	2	12	35000	0	5.9407	-1
1958	6	3	12	35000	10.786	6.0089	0
1958	6	4	12	35000	1.0958	4.0463	-1
1958	6	5	12	35000	0	4.5362	-1
1958	6	6	12	35000	2.1285	5.0974	1
1958	6	7	12	35000	0.9824	5.5345	1
1958	6	8	12	35000	3.5938	4.9733	0
1958	6	9	12	35000	0	6.2756	-1
1958	6	10	12	35000	0	5.3144	-1
1958	6	11	12	35000	4.8701	5.5252	0
1958	6	12	12	35000	0	5.9128	-1
1958	6	13	12	35000	0	4.7718	0
1958	6	14	12	35000	0	3.4168	-1
1958	6	15	12	35000	41.841	1.9255	0
1958	6	16	12	35000	10.666	2.9642	-1
1958	6	17	12	35000	10.103	2.6758	-1
1958	6	18	12	35000	7.2938	4.2974	-1
1958	6	19	12	35000	22.779	4.1548	0
1958	6	20	12	35000	0	4.3656	-1
1958	6	21	12	35000	11.78	2.0712	0
1958	6	22	12	35000	2.8656	0.9612	0
1958	6	23	12	35000	0	5.2803	1
1958	6	24	12	35000	0	7.3019	1
1958	6	25	12	35000	0	4.6633	-1
1958	6	26	12	35000	0.5605	1.9999	1
1958	6	27	12	35000	0	2.4681	0
1958	6	28	12	35000	0	7.7143	1
1958	6	29	12	35000	0	7.5561	-1
1958	6	30	12	35000	0	6.1082	-1
1958	7	1	12	35000	0	5.1625	0
1958	7	2	12	35000	0	5.4136	-1
1958	7	3	12	35000	0	6.7841	1
1958	7	4	12	35000	2.2125	5.8074	-1
1958	7	5	12	35000	0	5.6338	1
1958	7	6	12	35000	0.0504	4.1734	1
1958	7	7	12	35000	22.312	2.251	-1
1958	7	8	12	35000	18.149	1.8262	-1
1958	7	9	12	35000	21.351	1.386	0
1958	7	10	12	35000	9.7569	3.0603	-1
1958	7	11	12	35000	7.8803	3.1967	0
1958	7	12	12	35000	21.739	4.7191	1
1958	7	13	12	35000	15.809	2.713	1
1958	7	14	12	35000	1.398	4.6788	-1
1958	7	15	12	35000	0	4.8989	1
1958	7	16	12	35000	0	4.4493	0
1958	7	17	12	35000	0	3.6742	0
1958	7	18	12	35000	7.0784	3.1409	0
1958	7	19	12	35000	0	4.7594	0
1958	7	20	12	35000	0	4.3873	0
1958	7	21	12	35000	10.588	1.8138	1
